PRICE_NG_SPEC,PRICE_eMET_SPEC,PRICE_H2_SPEC,PRICE_NH3_SPEC,CC_VRE_VRE1,CC_VRE_VRE3,CC_ES_ES1,cluster,Fitness
73.0,318.0,95.0,130.0,115000.0,203100.0,10010.0,4,11076515.66045568
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7196869.212050874
50.0,136.0,57.0,78.0,203000.0,203100.0,42380.0,4,10760447.033358844
50.0,273.0,20.0,130.0,115000.0,507000.0,10010.0,4,10849555.192031628
73.0,318.0,170.0,26.0,203000.0,203100.0,21710.0,4,10760382.344407124
73.0,182.0,20.0,78.0,142500.0,507000.0,10010.0,2,11648495.104196602
73.0,227.0,20.0,130.0,142500.0,507000.0,21710.0,4,11250359.124387562
73.0,318.0,20.0,78.0,115000.0,355100.0,21710.0,4,10096815.59106737
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7304855.230248506
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7345029.548240577
50.0,227.0,57.0,26.0,115000.0,355100.0,10010.0,4,10988719.72117177
73.0,136.0,57.0,78.0,115000.0,355100.0,10010.0,4,11290234.56687816
